customer_unique_id,recency,R,frequency,F,monetary,M,score,RFM_level
8411ef4ebe0b18e75fd75efde5455e15,295,2,1,0,1599.0,3,5,Muito bom
8421c404660ad61d2c87142e312c6e26,157,3,1,0,569.99,2,5,Muito bom
842409210999ca86fe9dacd6c38e883d,360,1,1,0,310.0,1,2,Regular
842909a01087405cc84f9c41d519b3f4,83,4,2,1,728.0,2,7,Ótimo
842a31ee1b53a7457cd7174cb0ebc931,109,3,3,2,311.70000000000005,1,6,Ótimo
843064615116e95a3b23fb1759009abd,247,2,1,0,252.0,1,3,Regular
843e48262061b0b390b99a05b40ab0fa,455,1,1,0,1199.9,3,4,Bom
84440046e87352e704a6671b95f86421,207,3,4,2,422.8,1,6,Ótimo
84468ede9a32c976e901d309f7b75143,25,4,1,0,390.0,1,5,Muito bom
844a28de61d1ac7d158f276c74cd2f8d,219,2,1,0,790.0,2,4,Bom
84514f009b40220330a5e42b102437bd,322,2,2,1,257.64,1,4,Bom
845514897d2712cc294f58b2b1cc857e,430,1,1,0,572.0,2,3,Regular
84590dd28779015d6d0fb7265ba054a1,319,2,2,1,459.8,1,4,Bom
845e308a79e5ea49e577406abaed2844,283,2,1,0,935.0,2,4,Bom
8460af5aae7f05ab7dc46830fd995669,357,1,1,0,1199.95,3,4,Bom
846e4612bebdefeb3a65aa63fee59e3a,396,1,3,2,514.8,2,5,Muito bom
84719028dec21814e9a26fbfc82f3633,193,3,5,3,249.95000000000002,1,7,Ótimo
8473d82f0a5c152d03a8a640c0a89809,292,2,1,0,489.99,2,4,Bom
8488dcd6d5b1f2dd4e2fc16b037478c7,153,3,1,0,465.0,1,4,Bom
8491be4ed053949ecbec1bc620628f1c,68,4,1,0,750.0,2,6,Ótimo
84948505177126fc3996e9f1ef83e631,332,1,4,2,563.56,2,5,Muito bom
84b2bad57ef85eaf787c076b1e0a0bab,92,4,1,0,799.0,2,6,Ótimo
84b4ea17e1ba0e30dd2b6e71937b6821,202,3,1,0,3.54,0,3,Regular
84b6060d044cc7456db328c95b75ffcf,97,4,1,0,1209.0,3,7,Ótimo
84bf9ae18880da8c86213d17a1bf9f4c,141,3,6,3,167.4,1,7,Ótimo
84c6b62a0ae42363ad632eff734eec12,66,4,1,0,340.99,1,5,Muito bom
84d94df6465a4f0bfaa4e94d45f236ed,58,4,1,0,795.0,2,6,Ótimo
84df86398d857a2ae4a7c085533af669,333,1,3,2,234.0,1,4,Bom
84e15d7bf7388e7c3b6233f4076c3f43,68,4,1,0,399.0,1,5,Muito bom
84e905ad975d5d2149146731168b5d65,496,0,1,0,279.9,1,1,Ruim
84fda66962e2d7886a6a57596299f432,379,1,1,0,325.0,1,2,Regular
850266d4f00eccc4df33d0b1f86987fe,162,3,2,1,399.8,1,5,Muito bom
850598426d7c772afaa245182a362958,578,0,2,1,249.92,1,2,Regular
850e8006b4f239916012dfd4f9bdeb0e,102,4,6,3,299.4,1,8,Ótimo
850ee00f52d696b20f3e11dbd1d3a26c,504,0,1,0,269.9,1,1,Ruim
85189d642c11e7090cb2f72fed68ea42,187,3,6,3,131.12,0,6,Ótimo
851d1bac980a93f46299fe299693266f,378,1,2,1,274.0,1,3,Regular
851d675534217e1f642da9786feba029,268,2,1,0,325.0,1,3,Regular
85333adc71614d177d3ac54662b036b2,262,2,2,1,1360.0,3,6,Ótimo
853ba75a0b423722ccf270eea3b4cfe4,603,0,2,1,77.0,0,1,Ruim
85475e754525d6d222d917dbc8251801,37,4,1,0,2399.0,3,7,Ótimo
854c931fdd2d34271e234d88badf604d,233,2,1,0,668.0,2,4,Bom
854e546b53f9b86fecc634f1cc7587cb,697,0,4,2,152.0,0,2,Regular
85559e6e6b4a10fd8171a9ad0de5be67,551,0,1,0,240.35,1,1,Ruim
855d32ca5e45bf54e4d88c29c65cea0b,573,0,1,0,1349.0,3,3,Regular
856cfe0bdb5bc7fad4061781400c54da,335,1,1,0,1490.0,3,4,Bom
8581bbeb56d3b44ff048f21b5d74eeab,558,0,3,2,270.15,1,3,Regular
85822dfcef7586733032bf270baeeb18,11,4,1,0,199.9,1,5,Muito bom
858ec48dbaddd52e729e8acdc8d2d108,168,3,1,0,949.9,2,5,Muito bom
85920cc809327ef7deca52b5ae81a1c2,573,0,4,2,571.96,2,4,Bom
85963fd37bfd387aa6d915d8a1065486,201,3,2,1,824.0,2,6,Ótimo
8597b390850fe72e108d53f42ca64846,438,1,2,1,331.99,1,3,Regular
859be3e24b1d2f673fc587981b6260dd,346,1,1,0,325.0,1,2,Regular
859f40a26e8b81608c6d035211098e9b,85,4,2,1,375.34000000000003,1,6,Ótimo
85a3ba3f26cfa37e889b67e197a9a875,579,0,1,0,379.0,1,1,Ruim
85a5edce6d603b18b5eb60c05f755e4f,306,2,1,0,699.99,2,4,Bom
85a737188393650b671b8c43045fbc2d,141,3,1,0,319.0,1,4,Bom
85a8d4dbd48bdbfea91d61cbc16daad1,129,3,1,0,334.9,1,4,Bom
85ac153c07851a940770823715ef7604,32,4,1,0,679.0,2,6,Ótimo
85ae65a77d7d2d4043b907366a00e5ed,330,1,1,0,259.0,1,2,Regular
85b33fdcff5e20584ac9ec8e3c559ea3,358,1,2,1,164.89,1,3,Regular
85b483b4f7f7bb9fe94d3ece0a3cab93,224,2,1,0,1750.0,3,5,Muito bom
85bef48ea3240619e6971a9c676d7807,56,4,1,0,699.9,2,6,Ótimo
85bf7bef06444b28bbc95ef68980bb64,256,2,1,0,619.0,2,4,Bom
85c51295439e499152d9d3a42f8ecf2b,236,2,2,1,705.14,2,5,Muito bom
85cab64f191e004bab32aca3e8572100,211,3,1,0,359.9,1,4,Bom
85d59a3d4359d4352f14124962ff305c,481,0,1,0,339.99,1,1,Ruim
85e2be50c49cbf58fcc2b12cfbaded03,586,0,2,1,798.0,2,3,Regular
85e2c6230d1b9e2241cdd03d81bd0069,272,2,4,2,359.6,1,5,Muito bom
85f29d8214d1eeb6d677db1c14489157,92,4,1,0,364.98,1,5,Muito bom
85f3facff98f4dea43b15629933ca91d,408,1,2,1,410.0,1,3,Regular
85f759383b36fc0ce9844aecac8b8117,567,0,3,2,245.39999999999998,1,3,Regular
85f8037147329505d4e90c200a07b5a8,444,1,1,0,299.99,1,2,Regular
85fb83a5f1c3ea6c7824a3e55e7a6183,577,0,1,0,379.0,1,1,Ruim
860052aea27ab400cbe474e6956013fc,586,0,1,0,449.0,1,1,Ruim
860296155b05dc70ce3737e3f3baaf8e,469,0,1,0,174.8,1,1,Ruim
8603ccc4afbcfab372c4b04d061502f7,374,1,1,0,349.9,1,2,Regular
86090c3ef4b87b58e443d84483082287,174,3,1,0,579.0,2,5,Muito bom
86187e13a3420bf45ceeddbfc7843113,133,3,4,2,319.96,1,6,Ótimo
861b52934e16f683694f6ffe540ba3d0,523,0,1,0,999.9,2,2,Regular
861e2a5848de1a3e8fa544236a8369f9,262,2,2,1,359.0,1,4,Bom
86246b1ae68b9e35ca0d5b6dc0350333,556,0,1,0,319.9,1,1,Ruim
8627c1488f8357a3f973a3153c470d89,395,1,1,0,279.9,1,2,Regular
862bcdd9344546914b93a16397a78791,265,2,2,1,729.0,2,5,Muito bom
862f461bf6a1f5dbf360fb9cf8814757,47,4,1,0,364.0,1,5,Muito bom
86303064ea89f02067b31c979a343bb4,264,2,2,1,290.0,1,4,Bom
8637975a0cb5150b10528f5697511668,481,0,1,0,1878.33,3,3,Regular
863bdd77d135015fc5c250a5255864a6,276,2,1,0,580.27,2,4,Bom
863f33ad6779954e7c3610131753e846,345,1,1,0,510.0,2,3,Regular
864559e2d547f8bbd958a17d695223c2,226,2,1,0,225.0,1,3,Regular
864a30d21c802bbf0f03affc40a8ef45,523,0,1,0,399.0,1,1,Ruim
86594ed8ada5ff5a9f8090aaa3bd5ede,124,3,1,0,403.9,1,4,Bom
8685ad39b9e017f2da6bc1b8c8bcf7bb,61,4,1,0,384.9,1,5,Muito bom
8689b3e15d4b16cfd05ecf597a523453,234,2,5,3,184.5,1,6,Ótimo
869c42460da6e3509771df17387bdd42,579,0,1,0,514.99,2,2,Regular
86b0aa3acd7e8f7427c8915780f5cd27,210,3,2,1,739.9,2,6,Ótimo
86b3fe2ecd895fa35d303e2a49b3130b,86,4,5,3,323.6,1,8,Ótimo
86bad679b2105392469601cac375740d,142,3,1,0,309.0,1,4,Bom
86be9ff5cb6382e8c1e92bfc17e0cb85,116,3,1,0,235.0,1,4,Bom
86bfc49565a9ca52fcbf861fcc1e67a4,83,4,7,3,124.92999999999998,0,7,Ótimo
86c245ffe05ee211d1a254995de11a6a,413,1,1,0,479.75,2,3,Regular
86cf122367cb1aa65d2ba235c4f7bef9,59,4,1,0,265.9,1,5,Muito bom
86d665d743ac6fc7a69c5f97c1264ea9,86,4,1,0,394.65,1,5,Muito bom
86df00dc5fd68f4dd5d5945ca19f3ed6,325,2,12,4,2200.0,3,9,Ótimo
86ef1d99643569be4c21378742544d2e,462,0,1,0,549.9,2,2,Regular
86f04460dd37a57e3a0ecdeaffb1919b,695,0,1,0,64.8,0,0,Ruim
86f90304c8d6f86659f0d0c7216a7305,50,4,2,1,334.0,1,6,Ótimo
86f9051d5d2b2c520197c4d6b4042f95,469,0,1,0,578.9,2,2,Regular
87070b00f89fa49dd0b01ff4bf075b8c,139,3,1,0,2299.95,3,6,Ótimo
871052cca53e454cad0d0ab2f52563e1,165,3,1,0,229.99,1,4,Bom
871257e0e32072dabb889d958de86eb4,72,4,1,0,242.0,1,5,Muito bom
872104e59321d8928cfbca9c16776b2c,377,1,1,0,599.0,2,3,Regular
872892ae6c30c41e69dab751514d5838,401,1,1,0,379.99,1,2,Regular
8733d5194de65480195c9afdc3bf8881,43,4,1,0,998.9,2,6,Ótimo
873e4275daabf5ab6eff5331277244a4,181,3,4,2,399.7,1,6,Ótimo
8746f1ba2e19bcf8bc03a946a0923d78,275,2,2,1,306.96000000000004,1,4,Bom
8751da86cb76035d42bfdf41f28b92b9,240,2,5,3,148.0,0,5,Muito bom
875494cee8ca0aea8a8de2bd84e67086,435,1,1,0,899.0,2,3,Regular
87566fe4966777f59b86e1313f177587,114,3,1,0,1990.0,3,6,Ótimo
87574f1c1bce57c02b834d74d909c9f9,230,2,1,0,325.0,1,3,Regular
876a262de02307eaa2e7c5c07627d850,306,2,1,0,799.0,2,4,Bom
876b7343b50c63c8f32b59908a9e554d,395,1,1,0,173.0,1,2,Regular
876bf8c186da54edf439c9037a5760c9,168,3,1,0,599.9,2,5,Muito bom
876c5f7ffcad19a82c0da218ecf56ba3,108,3,2,1,269.89,1,5,Muito bom
87914dda99d76004bfd05778028fa7e8,230,2,2,1,539.99,2,5,Muito bom
879ee1f90476a2fad74aec4f9c9961b3,175,3,2,1,464.90999999999997,1,5,Muito bom
879f6c483f822dc770e5ff5c7b0e532a,47,4,1,0,1099.0,2,6,Ótimo
87a749c982f2640d72b0633e55ac3019,95,4,1,0,809.0,2,6,Ótimo
87a7db17f4e44fceb48191d2e5612acf,311,2,1,0,299.9,1,3,Regular
87a806963d11bd793c835934fa8176c7,293,2,1,0,339.9,1,3,Regular
87b3f231705783eb2217e25851c0a45d,122,3,2,1,431.3,1,5,Muito bom
87bbba8720d775549bec72aaec36ff19,308,2,1,0,1199.99,3,5,Muito bom
87c907fa30dd1bd3709c84b912b50c7f,225,2,2,1,304.48,1,4,Bom
87c9e7ba960e4c2e6bd786b162adc639,113,3,2,1,1597.8,3,7,Ótimo
87cfa19b98c059fad565c97629f9f274,158,3,1,0,184.9,1,4,Bom
87f7e4bfe9d779a2df80a7d07ec9480c,334,1,1,0,279.99,1,2,Regular
87fc466a8c130590d38914c14b6d5991,273,2,1,0,389.9,1,3,Regular
880c2de566e409a3a228a2f05bbef4b3,484,0,1,0,289.9,1,1,Ruim
880e01d45fe9fdf7f417f37e55e7730f,698,0,4,2,599.6,2,4,Bom
880e2166e57226e7095960e71316ba83,434,1,2,1,113.98,0,2,Regular
881a55a8eb23e4aca96bce25c79021d9,426,1,1,0,379.99,1,2,Regular
881bc7f0f7982cdfed5ad1d267784cf2,481,0,1,0,479.99,2,2,Regular
8821e81459adb5afd9dc690db11bd2a4,512,0,1,0,174.9,1,1,Ruim
88227aadf23f5817850b5d6190ec5c93,77,4,1,0,930.0,2,6,Ótimo
8827aed3591094ec92138d2c0af196a3,578,0,1,0,214.9,1,1,Ruim
8831da2a67b7007cd92faef855f9fb52,110,3,1,0,1914.58,3,6,Ótimo
883519b597f8b066ec374a583020430c,33,4,3,2,389.70000000000005,1,7,Ótimo
8838c65162661299e5e7baf5371a9bcd,67,4,4,2,245.0,1,7,Ótimo
88392203b5e585059ff88086cceecc03,147,3,1,0,836.99,2,5,Muito bom
883a511956ad63fc4386fc0445b39fa0,473,0,1,0,899.99,2,2,Regular
8848bddb3def6bec3d44bedef6dcb17c,293,2,1,0,629.0,2,4,Bom
884deb2952acda1860b0a9f46b6379c1,538,0,1,0,164.9,1,1,Ruim
8851e4346c0cb6ffc547da85854412a3,81,4,1,0,380.97,1,5,Muito bom
88526f282f270093a20893ec91b3373f,551,0,6,3,77.94,0,3,Regular
886583680443fec2ba8b1426cc6facde,29,4,2,1,1400.0,3,8,Ótimo
88681f489d04722ee4e7a638caefc10d,140,3,2,1,378.97,1,5,Muito bom
886fcfa9e4ca8563543bb87e4e6c94ec,273,2,2,1,471.8,2,5,Muito bom
8873a736774a8df0628ddc744b3698c9,48,4,1,0,649.0,2,6,Ótimo
88793d85c9f65e4b66a8687c109201b3,368,1,1,0,422.0,1,2,Regular
888187ceef448600ddb3020c3a4f4133,479,0,2,1,253.98,1,2,Regular
888bbf8be9eaceefedd820af2ddfb90f,277,2,2,1,214.0,1,4,Bom
888d3b72871bb77b66838b4b59a7497e,334,1,1,0,329.22,1,2,Regular
889d22055f87a5ee884ea207622044b4,118,3,1,0,399.0,1,4,Bom
88a830a14a479075c655c2f9d3ba3934,201,3,6,3,359.4,1,7,Ótimo
88bf3be174f4d23accc34ca037f98a51,313,2,1,0,235.0,1,3,Regular
88c2b1254c3371e349240fb82cae6882,342,1,2,1,386.0,1,3,Regular
88c56828a05311d7ac1acfb9ed53330e,209,3,2,1,758.0,2,6,Ótimo
88c72c073b5b6ed940c4decb1b94fea4,507,0,1,0,349.0,1,1,Ruim
88d428f489b7fc4cc8341de4ca80f584,530,0,1,0,329.0,1,1,Ruim
88d5a81aa8baf9e0ff6c8d888aa97a11,597,0,1,0,66.9,0,0,Ruim
88ed5da9b610ed59feb01e4eed5e4c2c,388,1,1,0,629.0,2,3,Regular
88ef3169f5d6ac822eeb2cda922c7ff8,544,0,4,2,589.96,2,4,Bom
88f06b37171a945267abeaacf9c4b77c,528,0,1,0,809.9,2,2,Regular
88f093140ce2bf5238a82a69537d7827,196,3,1,0,309.0,1,4,Bom
88f994e308b037460dd6f7e4cae770eb,35,4,1,0,478.0,2,6,Ótimo
88fd6a9e964852b31db42c6babdeee0d,196,3,1,0,590.0,2,5,Muito bom
88fffd3d46c60c4307a9948faacc050e,392,1,1,0,629.0,2,3,Regular
8901b2526349d372dd0bdf8d77af656d,242,2,2,1,799.9,2,5,Muito bom
890428d68645fb2cbb42bc2e46ac2241,583,0,1,0,869.0,2,2,Regular
890ca8d8c33663936ceb6315c8781e67,15,4,1,0,399.0,1,5,Muito bom
89221bc2da10ae4adf10dfb2ad5d500c,527,0,1,0,739.9,2,2,Regular
892e12c641631898f13f2e50ab553c36,47,4,1,0,317.0,1,5,Muito bom
893d467f49ececb3ba48d7a0e43d7adb,119,3,1,0,590.0,2,5,Muito bom
89451a1b261f0b56e49647b3f7782157,147,3,1,0,515.0,2,5,Muito bom
8946e8c5cc3302215a736abd180f9c08,99,4,1,0,500.0,2,6,Ótimo
894d919e7dbd9f1f8234d99667f9b7eb,437,1,1,0,329.2,1,2,Regular
895617ab63a9ad8881d9470f7427cd25,333,1,1,0,2999.99,4,5,Muito bom
895877abedba5adc57b17ef4a894ba58,490,0,1,0,729.0,2,2,Regular
8959d4251989df68934d67c1d32c5718,98,4,2,1,214.9,1,6,Ótimo
8961b4ca2c5aceb7a78ea72c6e0c840a,72,4,5,3,641.6800000000001,2,9,Ótimo
896283d8bc7fdff277edf09e539df880,276,2,4,2,692.0,2,6,Ótimo
898c64f6f6832078c1ea7f006ad3a54f,111,3,6,3,900.0,2,8,Ótimo
8997e8dac4a5c920e4102579ac0633bf,222,2,1,0,597.9,2,4,Bom
89a6a9b3727051b241240bc96cf77efa,159,3,1,0,245.0,1,4,Bom
89adb0f485715b9290d1bc3ed400d27c,207,3,2,1,419.96,1,5,Muito bom
89b692db0c2020ee873dbf261d941543,48,4,1,0,1788.0,3,7,Ótimo
89b765801f4e0aed646a9814b76d22ef,360,1,3,2,234.0,1,4,Bom
89be58cbdd6ef318e3ed93fdb22be178,162,3,10,4,250.0,1,8,Ótimo
89c1a3e3c96c821f7a06d1f84670727b,420,1,2,1,391.0,1,3,Regular
89c30ea5b944b5c2fcd5847c806108c1,189,3,1,0,750.0,2,5,Muito bom
89c3bda0974d643b514ca0e84622824c,470,0,1,0,279.99,1,1,Ruim
89c78e4dc2f9b9015997cc0d9999302c,179,3,1,0,422.0,1,4,Bom
89d40b7d698af69add2d8f7248936740,119,3,1,0,799.0,2,5,Muito bom
89d61298b9f16695057d7cd0a4c05ef6,520,0,1,0,124.9,0,0,Ruim
89e3027de49c3012858cfeb7f5a34f59,132,3,3,2,390.0,1,6,Ótimo
89e570dfc41cf1131fa292bae78f727b,147,3,4,2,680.0,2,7,Ótimo
89f999ca4a3527965db76038ffd4bcdd,34,4,1,0,812.99,2,6,Ótimo
8a0793d04e0f4be13434516ee7037104,588,0,2,1,289.98,1,2,Regular
8a0855d5cb93089e677b9a0b601bc03f,524,0,1,0,259.9,1,1,Ruim
8a0aa331d10b637ff5b419db27e4a70e,524,0,1,0,239.9,1,1,Ruim
8a0c0a5a27f03eb1ee71c9ed1985a329,217,2,1,0,380.0,1,3,Regular
8a11c1f8a6ec66283bdcff8829df7918,438,1,2,1,219.8,1,3,Regular
8a1e8b556fd5feb59a63729b5341e71a,42,4,2,1,922.88,2,7,Ótimo
8a2116bb6477d75ea533208c915be658,171,3,1,0,499.99,2,5,Muito bom
8a2206328fd74e50a6ce4c2e73a5cf78,123,3,1,0,326.16,1,4,Bom
8a2333cdb1896477f51a40a3a97e7586,181,3,1,0,550.9,2,5,Muito bom
8a2507b280078064818431d59fe2031b,383,1,1,0,699.99,2,3,Regular
8a2530b1bf32235ed2636468ea0b1582,543,0,1,0,289.9,1,1,Ruim
8a2a5d47165b5d564b6062d35e6efd4a,291,2,1,0,449.0,1,3,Regular
8a2de494b1ab21895b8ebed690fa8b89,238,2,1,0,389.9,1,3,Regular
8a34eceff322b23db7ecfd88d3822529,292,2,1,0,559.0,2,4,Bom
8a3e2983c35b5d2fb78686794986f7da,350,1,3,2,235.9,1,4,Bom
8a6053dc6f4f058c36962eb72c756329,197,3,1,0,422.0,1,4,Bom
8a7432d16aec9c2e4e40cdcbca613710,188,3,1,0,584.4,2,5,Muito bom
8a75bcf1cf3c38af9dff219f4b3044f1,14,4,1,0,440.0,1,5,Muito bom
8a7710185e7ca6d9c40fb919c5368010,309,2,1,0,276.0,1,3,Regular
8a782eaaef7168fff6fe3a0bc87501b8,65,4,1,0,295.0,1,5,Muito bom
8a7d35e7b3f0a4377e1c75bfe379ac6e,554,0,1,0,169.0,1,1,Ruim
8a800a471470ca3805b189f893a57515,407,1,1,0,499.0,2,3,Regular
8a8a3b96590da699865fa7e07e0e08ff,102,4,1,0,2062.99,3,7,Ótimo
8a8aa3de098cdfe04dafc3086a88caa0,56,4,1,0,209.99,1,5,Muito bom
8a8ac60fd8ea25925f379a33ef277987,20,4,1,0,2258.0,3,7,Ótimo
8a8b3a65e035012f101c4078741b92aa,308,2,1,0,489.9,2,4,Bom
8a95056b02b3173e84d48647c52a7e0b,90,4,1,0,469.01,2,6,Ótimo
8a97f8a0e89a0ede6a81e08a8289d809,137,3,1,0,750.0,2,5,Muito bom
8a9a08c7ca8900a200d83cf838a07e0b,562,0,1,0,309.9,1,1,Ruim
8aa01aca756c6533618555d7195513fe,222,2,1,0,339.9,1,3,Regular
8aa78ac96a79a23a6d7fee364c292197,124,3,1,0,295.0,1,4,Bom
8aa802da0f525a68e7fae5e67929ebdd,697,0,1,0,64.9,0,0,Ruim
8aaf8580719c71df507c102643a8e323,503,0,1,0,239.9,1,1,Ruim
8aaf91dd432b5099088be2cd4696064b,130,3,2,1,690.0,2,6,Ótimo
8ab4df7b84aae318d55e776501cce37c,34,4,4,2,599.76,2,8,Ótimo
8ac03172dc8e36a4c5e0b694ef3235aa,103,4,1,0,1799.0,3,7,Ótimo
8ad37a8e909b633be54a0dc3e94c7a04,544,0,3,2,809.6999999999999,2,4,Bom
8ad6fdb3d658f916f444aaf55a49bb29,97,4,1,0,2699.0,4,8,Ótimo
8ad7111372b29f1c16ad00c2c3d93d75,52,4,1,0,516.9,2,6,Ótimo
8ae1c90bc2d88b7414b2b011abe281c9,20,4,1,0,205.0,1,5,Muito bom
8ae1dcdd10dc1e6ebbdf07a939f927f2,351,1,1,0,589.99,2,3,Regular
8af17078122640cfb1a03b9514b1b971,378,1,5,3,143.5,0,4,Bom
8af69b53b10f08a3f988f2430850691e,523,0,1,0,349.99,1,1,Ruim
8af7ac63b2efbcbd88e5b11505e8098a,501,0,1,0,392.55,1,1,Ruim
8b1371508a4fe08f6f680705db002f01,80,4,1,0,359.99,1,5,Muito bom
8b1371e4a43d8e62075c06d7256373f8,594,0,1,0,199.99,1,1,Ruim
8b160faff469868625c7c82cbd310636,418,1,3,2,699.63,2,5,Muito bom
8b1d0f7df6c92a1bca09df712b662469,388,1,1,0,639.99,2,3,Regular
8b20a60ae8a273e444118d6e8a7c3627,196,3,1,0,1501.5,3,6,Ótimo
8b29166c3e2b7a11a9d08d33d8c2855d,200,3,5,3,229.5,1,7,Ótimo
8b310f234f073d2caa88081b604bbbf6,469,0,1,0,499.9,2,2,Regular
8b33725ded59c682ee7cd08837c996bd,409,1,6,3,359.4,1,5,Muito bom
8b3ce01bee97c8e4104d8e355da4f395,513,0,1,0,147.9,0,0,Ruim
8b41eed2e22e54cb762287029ced230b,530,0,3,2,686.73,2,4,Bom
8b4870d5e710991db0eb07f29084b00f,34,4,1,0,1100.0,2,6,Ótimo
8b51f29aa215ec74a25baf5bd24ed90c,88,4,4,2,440.32,1,7,Ótimo
8b5cbba62f98b5c7ad664122e3186c20,376,1,1,0,239.0,1,2,Regular
8b6b6852ffaa3648f932d1a955a18ee4,216,2,1,0,848.9,2,4,Bom
8b8c6cd9b82fe4f684b16e22940d7709,162,3,1,0,519.0,2,5,Muito bom
8b953dc2d362eee6fa5f467ffd36001f,243,2,1,0,389.0,1,3,Regular
8b9e6aa68f935c6c7bd002db3bf66c30,16,4,1,0,513.9,2,6,Ótimo
8ba03ea7a871bdaebd65e7a4ced27c2d,330,1,2,1,134.9,0,2,Regular
8ba5ac27c02fd729700bc702c3912422,385,1,1,0,189.8,1,2,Regular
8bb27b06ee3a26237082d3edf726f4d6,343,1,1,0,544.0,2,3,Regular
8bb31750d3168b3e096a38f5616846dd,132,3,1,0,289.0,1,4,Bom
8bb910cd8c3b29e4acf2e94e3aaffbbf,269,2,2,1,1044.9,2,5,Muito bom
8bba5d98eef0fba5bc4118a9e3b0cd89,380,1,3,2,249.79,1,4,Bom
8bbbe9dba580184aae1b7375edb53a7b,325,2,1,0,309.99,1,3,Regular
8bce6306eb006a2ff6135ba36d33d644,521,0,1,0,2200.0,3,3,Regular
8bd937a69d52440a2a273ab036c04e94,55,4,1,0,670.0,2,6,Ótimo
8be05568b6b14d52fab3dd61edcf268a,126,3,1,0,899.1,2,5,Muito bom
8be5c6cc1011c8a882d3bac857955b3d,191,3,1,0,1314.99,3,6,Ótimo
8bf0bee0027b22b94806d1908358cbbc,152,3,3,2,922.7,2,7,Ótimo
8bf3a855dc7007d318240e8bc1a0420b,161,3,1,0,519.0,2,5,Muito bom
8bfc0e49e20da0645b97e16c723de07c,187,3,1,0,244.0,1,4,Bom
8c108bbb0e50260292b20cc76a647aaf,209,3,3,2,578.91,2,7,Ótimo
8c1a9f0c17eb22e956dcb66dde60f9d3,123,3,1,0,335.0,1,4,Bom
8c21dd8c37144807c601f99f2a209dfb,106,4,4,2,764.79,2,8,Ótimo
8c2eebe63608c121bdc6c775fb96b6a7,316,2,2,1,578.0,2,5,Muito bom
8c38f215b0ac615b144af49067a1bedb,470,0,2,1,248.4,1,2,Regular
8c446b198f0c92d5db58d3c8eacd3a11,8,4,1,0,196.8,1,5,Muito bom
8c4478c9d71e3f2e03d57cace6dff18a,236,2,1,0,285.97,1,3,Regular
8c4c10e29f4905df38860241832eda35,361,1,2,1,358.0,1,3,Regular
8c4eb133c4a45634289a9727130a32e1,603,0,1,0,239.9,1,1,Ruim
8c4f1ee04e97bc9c43c73916cbb78479,110,3,6,3,780.0,2,8,Ótimo
8c6de572aeb6aa9db9391631b5bce93b,429,1,2,1,600.0,2,4,Bom
8c792a4fb7f5d708257abf55fa899ce8,547,0,1,0,399.0,1,1,Ruim
8c823167e62665a6d863cde31130b3a5,493,0,1,0,729.99,2,2,Regular
8c88da635cfe8823859dd2819fdb8366,573,0,1,0,340.0,1,1,Ruim
8c8b21e9534948db376200dd8de97c98,370,1,1,0,290.0,1,2,Regular
8c992e6f976420c20d8f8052074ca509,472,0,1,0,399.99,1,1,Ruim
8c99c0cb3f5f7fd22ca196e27c7f4619,252,2,1,0,349.9,1,3,Regular
8ca747eb93e7b8d6a56532b8f074d185,693,0,1,0,279.9,1,1,Ruim
8cab5089cf309b5ee530574382dd195f,382,1,1,0,829.0,2,3,Regular
8cb4a8458ba800f78e1c69126332542e,478,0,2,1,279.8,1,2,Regular
8cd1b9025c793c851e44bf7880eb5a7f,178,3,1,0,545.0,2,5,Muito bom
8cd6f80d3c3994e2060d46ec07ff0b0a,21,4,3,2,335.79999999999995,1,7,Ótimo
8ce4dddf4e8e7c341f088595c58cb9c9,307,2,3,2,319.5,1,5,Muito bom
8cf72caf3118c0df0739023fa27f50c2,78,4,1,0,689.0,2,6,Ótimo
8cf77c343cfd78dbbbc900b911e29f1b,406,1,3,2,464.70000000000005,1,4,Bom
8cfb20eff1ce8185a15ab1df1a8969e3,360,1,1,0,309.9,1,2,Regular
8cfecfbbdad82f1281686a54caf46dbb,546,0,2,1,173.92,1,2,Regular
8d03a1ff1f1db05d26e88fde44408527,60,4,1,0,760.0,2,6,Ótimo
8d0e4982b1986eb1d5953cde05580a37,504,0,1,0,370.0,1,1,Ruim
8d11f32a56d967b7e09d3a5ed6cf9991,575,0,1,0,599.0,2,2,Regular
8d128975c6d9f3cc67640ef55cdf266b,329,2,1,0,317.0,1,3,Regular
8d159ebbb559405a89dca5384fe9d727,285,2,1,0,409.0,1,3,Regular
8d174d46566bd4824dea80be4d00a2ce,433,1,2,1,186.0,1,3,Regular
8d19a071f7a43b7c1bb71f878864d6e2,509,0,1,0,329.9,1,1,Ruim
8d22c683064d0fa7455ab4a20a41732d,433,1,1,0,499.9,2,3,Regular
8d26c82c2086dcacc175e2ffe6ee2f28,104,4,3,2,229.70000000000002,1,7,Ótimo
8d2fb66164a84b76626513d628bee2da,322,2,1,0,1437.0,3,5,Muito bom
8d36e7e56a9f8044df728e9cbf5a3eaf,699,0,1,0,299.99,1,1,Ruim
8d3a54507421dbd2ce0a1d58046826e0,700,0,1,0,119.9,0,0,Ruim
8d434defc893fd9ac17fabd1462cbce3,110,3,1,0,1799.0,3,6,Ótimo
8d4579526cbb0bf83069597c9c27533d,76,4,1,0,449.9,1,5,Muito bom
8d50f5eadf50201ccdcedfb9e2ac8455,14,4,16,4,729.6199999999999,2,10,Ótimo
